timestamp,src_ip,dst_ip,dst_port,bytes_out,bytes_in,status_code,endpoint,protocol,duration_sec,failed_logins_1min,unique_dst_ips_5min,connection_interval_std,bytes_out_per_min,same_dst_ip_streak,is_external_dst,hour_of_day,label
2026-04-17T15:44:47.128732,10.0.2.42,10.0.6.51,3000,1172,408,302,/api/user,TCP,4.1,0,1,77.28,5768,0,0,13,benign
2026-04-17T16:08:37.581484,10.0.1.9,10.0.0.26,443,859,33,200,/api/cart,TCP,6.91,0,2,31.69,261,1,0,14,benign
2026-04-17T02:47:29.670000,192.168.1.45,10.0.0.5,443,366,259,401,/api/login,TCP,0.143,130,1,0.317,98832,130,0,2,brute_force
2026-04-17T11:01:07.019506,10.0.6.26,10.0.2.48,8080,759,378,200,/dashboard,TCP,5.4,0,4,24.44,881,1,0,9,benign
2026-04-17T06:20:57.031297,10.0.1.30,10.0.12.19,80,2145,3095,200,/profile,TCP,1.15,0,4,107.89,537,1,0,4,benign
2026-04-18T00:25:38.402767,10.0.3.4,10.0.8.34,80,3547,3267,404,/home,TCP,2.26,0,4,83.08,1023,0,0,22,benign
2026-04-17T05:25:52.710889,10.0.1.56,203.37.61.228,443,834,4054,301,/favicon.ico,TCP,2.14,0,4,34.76,142,0,1,3,benign
2026-04-17T20:52:47.401420,10.0.10.26,10.0.14.57,443,1376,2479,200,/api/user,TCP,4.32,0,4,31.18,1255,2,0,18,benign
2026-04-17T16:24:00.263702,10.0.3.33,10.0.10.11,443,243,1002,200,/logout,TCP,5.12,0,3,39.85,326,0,0,14,benign
2026-04-18T00:52:08.690632,10.0.14.23,10.0.0.20,8080,9337,9618,200,/api/data,TCP,0.4,0,3,109.05,5562,2,0,22,benign
2026-04-17T05:45:26.438768,10.0.13.8,10.0.13.35,443,4643,870,301,/logout,TCP,5.08,0,1,26.06,811,0,0,3,benign
2026-04-17T23:17:06.750551,10.0.13.56,203.188.131.104,443,463,1392,301,/favicon.ico,TCP,7.11,0,3,42.14,154,2,1,21,benign
2026-04-17T07:49:30.892332,10.0.11.41,10.0.14.47,443,3651,190,200,/favicon.ico,TCP,4.01,0,1,22.18,4103,1,0,5,benign
2026-04-17T13:55:38.956154,10.0.11.4,10.0.13.6,443,4319,4694,200,/api/user,TCP,5.92,0,1,84.16,836,2,0,11,benign
2026-04-17T02:28:00.139232,10.5.0.12,10.0.0.5,443,327,212,401,/api/login,TCP,0.14,1,1,9.61,1501,57,0,0,brute_force
2026-04-17T15:09:46.001365,10.0.8.17,10.0.6.38,8080,2764,3191,200,/api/user,UDP,2.03,0,4,103.98,386,0,0,13,benign
2026-04-17T11:35:49.045023,10.0.6.4,10.0.10.32,443,895,954,200,/logout,UDP,3.7,0,4,57.5,703,0,0,9,benign
2026-04-17T09:41:19.310456,10.0.6.55,10.0.7.5,443,619,683,200,/logout,TCP,2.37,0,3,85.78,574,0,0,7,benign
2026-04-17T03:26:49.596657,10.0.8.47,10.0.10.43,443,908,1850,200,/profile,UDP,5.54,0,3,34.43,997,1,0,1,benign
2026-04-18T01:58:04.413174,10.0.2.37,10.0.4.32,3000,6499,10049,200,/dashboard,UDP,5.87,0,4,19.11,1128,2,0,23,benign
2026-04-17T02:41:09.183837,10.0.2.77,91.108.4.200,443,74894,491,200,/api/sync,TCP,3.66,0,1,12.78,310864,83,1,0,data_exfiltration
2026-04-17T13:33:12.016314,10.0.12.23,203.14.51.200,8080,615,3218,302,/profile,TCP,3.66,0,1,105.9,5245,0,1,11,benign
2026-04-17T07:06:36.777204,10.5.0.12,10.0.0.5,443,365,212,401,/api/login,TCP,0.27,2,1,13.6,1089,614,0,5,brute_force
2026-04-17T06:25:14.279992,10.0.12.51,10.0.12.29,80,452,780,200,/api/user,UDP,7.09,0,2,59.13,1264,1,0,4,benign
2026-04-17T05:16:38.177677,10.0.12.32,10.0.6.25,443,417,5298,500,/search,UDP,5.04,0,3,94.53,1492,2,0,3,benign
2026-04-17T05:43:53.141021,10.0.5.33,10.0.4.23,443,4563,2536,200,/search,TCP,0.08,0,1,48.96,1541,1,0,3,benign
2026-04-17T17:11:29.864602,10.0.6.55,10.0.9.7,8080,662,263,200,/home,TCP,4.83,0,2,34.76,5377,1,0,15,benign
2026-04-17T22:52:34.642262,10.0.2.21,10.0.2.6,80,437,2247,200,/api/user,TCP,5.82,0,3,32.29,779,0,0,20,benign
2026-04-17T04:03:51.822632,10.0.0.25,10.0.9.42,443,1131,5831,200,/profile,UDP,7.03,0,4,115.21,571,0,0,2,benign
2026-04-17T15:45:55.252116,10.0.1.51,203.254.91.33,3000,996,991,200,/api/cart,TCP,7.97,0,1,116.67,513,0,1,13,benign
2026-04-17T03:38:29.731261,10.0.14.28,10.0.8.36,80,722,394,302,/search,TCP,7.95,0,2,28.04,132,2,0,1,benign
2026-04-17T03:18:46.797451,10.0.2.48,10.0.1.8,443,2284,271,200,/api/data,TCP,2.33,0,1,97.37,1428,0,0,1,benign
2026-04-17T18:47:44.929234,10.0.14.59,10.0.12.19,80,2774,2752,200,/search,TCP,1.41,0,1,77.77,853,2,0,16,benign
2026-04-17T15:17:49.289988,10.0.2.13,10.0.2.29,443,7245,2708,404,/api/data,UDP,1.2,0,4,90.88,540,0,0,13,benign
2026-04-17T11:17:55.778549,10.0.7.5,10.0.6.37,443,548,795,301,/profile,TCP,2.52,0,2,89.26,273,1,0,9,benign
2026-04-17T02:17:13.840936,172.16.0.99,10.0.6.48,5432,60,30,404,/,TCP,0.0395,0,50,0.378,7007,0,0,2,lateral_movement
2026-04-17T03:37:18.506281,10.0.6.8,10.0.0.31,8080,2815,2045,404,/checkout,TCP,7.55,0,3,117.18,740,1,0,1,benign
2026-04-17T15:59:16.919742,10.0.5.49,10.0.3.58,443,245,17079,200,/logout,TCP,1.0,0,4,58.52,826,2,0,13,benign
2026-04-17T03:12:53.338980,10.0.6.15,10.0.14.3,8080,1112,3527,302,/dashboard,UDP,3.9,0,4,55.57,770,0,0,1,benign
2026-04-17T03:43:49.478927,10.0.13.32,10.0.13.27,443,6665,17250,200,/api/data,TCP,6.08,0,2,93.19,2378,1,0,1,benign
2026-04-17T19:33:35.088683,10.0.12.21,10.0.10.2,443,369,2409,404,/logout,TCP,6.68,0,1,45.74,378,1,0,17,benign
2026-04-17T07:54:45.839511,10.0.4.41,10.0.12.39,3000,962,1013,200,/logout,TCP,1.27,0,3,104.27,402,0,0,5,benign
2026-04-17T19:43:59.949401,10.0.0.9,10.0.14.5,3000,2019,496,200,/favicon.ico,TCP,4.02,0,3,48.95,1022,0,0,17,benign
2026-04-17T02:42:36.385034,10.0.8.50,10.0.1.45,443,604,12491,200,/static/css,TCP,2.46,0,2,110.7,8499,2,0,0,benign
2026-04-17T19:50:20.563179,10.0.5.38,10.0.12.44,8080,10973,437,200,/home,TCP,3.31,0,4,30.31,1327,0,0,17,benign
2026-04-17T02:10:33.237573,10.99.0.45,10.0.0.5,443,312,313,200,/api/test,TCP,0.06,0,1,0.198,255013,333,0,2,benign
2026-04-17T18:06:43.432397,10.0.6.26,10.0.3.15,8080,984,1557,301,/api/data,TCP,4.65,0,2,40.64,440,2,0,16,benign
2026-04-17T23:19:16.769113,10.0.14.19,10.0.4.4,80,581,3978,301,/api/products,TCP,1.32,0,4,104.89,2641,2,0,21,benign
2026-04-17T03:25:12.726519,10.0.10.43,10.0.13.37,443,4208,11006,301,/static/css,TCP,7.81,0,4,77.46,1101,0,0,1,benign
2026-04-17T09:02:13.958142,10.0.12.21,10.0.14.16,443,637,730,404,/home,TCP,7.93,0,3,83.2,1588,1,0,7,benign
2026-04-17T02:49:30.650000,192.168.1.45,10.0.0.5,443,301,207,401,/api/login,TCP,0.056,656,1,0.331,79174,656,0,2,brute_force
2026-04-17T16:27:29.228082,10.0.1.45,10.0.2.52,443,2612,3615,200,/static/css,TCP,5.09,0,1,30.53,1840,0,0,14,benign
2026-04-17T06:07:32.484977,10.5.0.12,10.0.0.5,443,282,187,401,/api/login,TCP,0.34,3,1,5.47,932,496,0,4,brute_force
2026-04-17T17:25:43.003688,10.0.4.17,10.0.9.34,8080,2413,4071,404,/checkout,TCP,7.59,0,4,30.16,1535,1,0,15,benign
2026-04-17T21:39:36.839284,10.0.13.23,10.0.3.39,443,504,3503,301,/profile,TCP,6.56,0,4,94.98,717,0,0,19,benign
2026-04-17T17:19:22.150579,10.0.7.50,10.0.9.50,80,676,37501,302,/api/user,TCP,7.82,0,4,49.25,4821,1,0,15,benign
2026-04-17T02:34:50.043604,10.0.11.3,10.0.10.38,8080,5500,2731,200,/api/data,TCP,1.17,0,4,98.47,1929,2,0,0,benign
2026-04-17T09:33:29.628660,10.0.1.52,10.0.11.6,8080,1510,699,301,/api/data,UDP,0.16,0,3,74.5,4028,2,0,7,benign
2026-04-17T07:41:47.554467,10.0.9.7,10.0.7.44,80,284,12218,200,/static/css,UDP,7.5,0,3,50.89,153,1,0,5,benign
2026-04-17T07:32:33.584432,10.0.2.58,10.0.3.8,80,1677,3942,200,/checkout,TCP,0.34,0,1,27.24,1753,1,0,5,benign
2026-04-17T16:48:48.221478,10.0.0.13,10.0.3.14,80,1234,412,200,/api/products,TCP,6.23,0,4,20.48,2281,1,0,14,benign
2026-04-17T15:08:32.926666,10.0.1.34,10.0.7.40,3000,1863,6190,301,/api/user,TCP,2.69,0,4,77.32,377,0,0,13,benign
2026-04-17T04:40:49.460075,10.0.1.33,185.220.101.47,443,1051582,156,200,/upload,TCP,6.63,0,1,10.46,2884686,166,1,2,data_exfiltration
2026-04-17T04:49:27.905173,10.0.7.50,10.0.9.37,3000,316,896,200,/api/cart,UDP,6.44,0,3,40.8,3689,0,0,2,benign
2026-04-17T23:45:39.202670,10.0.10.49,10.0.10.28,8080,2194,6278,301,/search,TCP,4.31,0,1,40.28,6371,1,0,21,benign
2026-04-17T19:25:39.221258,10.0.6.56,10.0.6.17,443,837,9014,200,/profile,TCP,0.44,0,1,18.71,3584,2,0,17,benign
2026-04-17T22:00:28.693770,10.0.5.3,10.0.7.29,8080,1419,793,200,/logout,UDP,6.93,0,2,95.59,1544,1,0,20,benign
2026-04-17T02:08:42.107717,10.0.0.200,10.0.10.35,5432,75,75,403,/,TCP,0.066,0,50,0.736,5109,0,0,2,benign
2026-04-17T23:54:55.372134,10.0.5.25,10.0.4.44,3000,153,4764,200,/api/user,TCP,6.38,0,1,73.77,1178,0,0,21,benign
2026-04-17T11:23:43.511265,10.0.13.31,10.0.3.13,443,1409,2586,200,/profile,TCP,0.86,0,2,55.31,3282,1,0,9,benign
2026-04-17T15:02:29.032822,10.0.5.46,10.0.3.41,80,3601,317,200,/favicon.ico,TCP,3.78,0,4,106.5,2578,1,0,13,benign
2026-04-17T02:59:15.999066,192.168.1.45,10.0.2.6,445,139,130,403,/smb,TCP,0.84,0,12,3.14,18395,0,0,2,lateral_movement
2026-04-17T20:54:35.613830,10.0.2.6,10.0.13.16,443,1439,425,301,/search,UDP,0.36,0,1,66.6,4286,0,0,18,benign
2026-04-17T06:55:35.607346,10.0.5.9,10.0.9.51,443,182,400,200,/static/css,TCP,4.63,0,2,66.25,1065,0,0,4,benign
2026-04-17T21:47:28.449120,10.0.10.15,10.0.8.42,8080,2685,2750,404,/api/products,TCP,1.82,0,1,39.13,1291,2,0,19,benign
2026-04-17T02:48:45.570000,192.168.1.45,10.0.0.5,443,320,274,401,/api/login,TCP,0.127,460,1,0.135,90725,460,0,2,brute_force
2026-04-17T08:14:42.262024,10.0.6.52,10.0.2.12,8080,1339,1372,200,/home,TCP,7.1,0,4,35.27,1936,1,0,6,benign
2026-04-17T14:24:42.784440,10.0.5.11,10.0.4.31,443,3827,10884,200,/logout,TCP,5.79,0,4,58.62,3846,0,0,12,benign
2026-04-17T19:12:07.291505,10.0.4.21,10.0.8.48,443,1425,5786,200,/checkout,TCP,6.78,0,1,82.96,3914,1,0,17,benign
2026-04-17T20:08:28.539100,10.0.0.53,10.0.10.56,443,1471,4393,200,/api/products,TCP,1.99,0,2,21.3,4513,2,0,18,benign
2026-04-17T23:05:06.871599,10.0.7.50,10.0.13.43,443,1515,1234,200,/dashboard,TCP,1.4,0,1,46.02,376,0,0,21,benign
2026-04-17T03:56:38.170642,10.0.11.45,10.0.12.41,443,7434,1951,200,/static/css,TCP,5.16,0,4,28.09,1621,2,0,1,benign
2026-04-18T00:42:45.302383,10.0.2.5,10.0.7.56,8080,22549,10876,200,/search,TCP,1.87,0,2,76.19,852,2,0,22,benign
2026-04-17T13:21:40.753005,10.0.13.57,10.0.7.58,8080,82,10825,200,/static/css,TCP,3.55,0,3,55.22,1679,1,0,11,benign
2026-04-17T23:26:51.818840,10.0.8.14,10.0.7.56,443,397,534,200,/static/css,UDP,2.95,0,3,59.14,487,0,0,21,benign
2026-04-17T02:10:14.345842,10.99.0.45,10.0.0.5,443,404,389,200,/api/test,TCP,0.077,0,1,0.141,155467,144,0,2,benign
2026-04-17T13:47:06.675763,10.0.0.13,10.0.9.54,443,474,754,200,/logout,TCP,7.3,0,1,47.5,8598,2,0,11,benign
2026-04-17T20:34:00.750366,10.0.2.7,10.0.11.28,443,3443,5248,302,/api/data,TCP,1.16,0,1,33.45,1171,1,0,18,benign
2026-04-17T16:30:43.460652,10.0.4.30,10.0.0.59,8080,2215,1763,200,/static/css,TCP,1.49,0,3,119.58,2400,2,0,14,benign
2026-04-17T09:51:41.659033,10.0.1.32,10.0.10.11,3000,380,73,200,/profile,UDP,6.53,0,1,53.58,1761,0,0,7,benign
2026-04-17T06:40:54.043324,10.0.10.45,10.0.9.25,443,3090,4166,200,/profile,UDP,2.54,0,2,90.02,994,2,0,4,benign
2026-04-17T13:00:03.875857,10.0.4.54,10.0.1.49,3000,2722,8485,302,/checkout,TCP,1.05,0,4,115.27,830,2,0,11,benign
2026-04-17T23:22:26.992539,10.0.5.7,203.121.150.227,8080,490,681,200,/api/products,TCP,1.6,0,3,53.09,212,2,1,21,benign
2026-04-17T04:10:20.289452,10.0.14.5,10.0.0.20,3000,745,6536,500,/home,TCP,0.28,0,4,77.73,2539,2,0,2,benign
2026-04-17T16:57:08.021651,10.0.3.21,10.0.10.20,8080,1472,888,404,/home,TCP,5.35,0,1,22.15,553,0,0,14,benign
2026-04-17T02:45:49.144481,10.0.10.49,10.0.7.28,80,17977,1032,200,/api/products,UDP,6.48,0,1,30.17,417,2,0,0,benign
2026-04-17T08:00:47.784833,10.0.1.20,10.0.13.20,80,1228,5499,302,/favicon.ico,TCP,2.47,0,4,110.67,1189,0,0,6,benign
2026-04-17T12:02:35.379853,10.0.7.8,10.0.1.29,443,598,4176,200,/checkout,TCP,3.91,0,1,21.45,142,0,0,10,benign
2026-04-17T14:32:19.393277,10.0.14.40,10.0.13.4,443,3307,59714,200,/checkout,TCP,4.58,0,1,28.8,397,0,0,12,benign
2026-04-17T22:34:40.262612,10.0.13.29,10.0.2.4,8080,163,201,301,/api/data,TCP,0.89,0,2,83.49,894,0,0,20,benign
2026-04-17T07:54:31.820318,10.0.11.19,10.0.11.57,443,2880,44964,301,/api/cart,UDP,2.23,0,1,84.36,1123,0,0,5,benign
2026-04-17T08:23:32.907953,10.0.13.4,10.0.1.51,443,1870,3016,200,/api/user,TCP,3.22,0,2,58.51,602,1,0,6,benign
2026-04-17T13:28:34.546734,10.0.0.36,10.0.11.26,443,735,2956,200,/home,TCP,1.48,0,3,59.76,2053,2,0,11,benign
2026-04-17T21:12:26.799584,10.0.12.52,10.0.5.38,8080,2228,15366,200,/static/css,UDP,6.77,0,2,112.63,1635,2,0,19,benign
2026-04-17T08:48:30.646257,10.0.6.59,10.0.8.12,443,1019,2813,200,/logout,UDP,7.88,0,4,104.57,4197,2,0,6,benign
2026-04-18T00:29:46.981487,10.0.3.9,10.0.13.44,8080,843,1420,500,/api/products,UDP,3.73,0,3,52.64,464,0,0,22,benign
2026-04-17T12:32:51.459778,10.0.7.8,10.0.3.31,443,581,1501,200,/logout,UDP,1.88,0,2,31.44,4767,2,0,10,benign
2026-04-17T19:08:20.194134,10.0.12.20,10.0.6.30,3000,4165,1569,200,/dashboard,TCP,4.3,0,3,93.18,12646,0,0,17,benign
2026-04-17T13:42:31.388552,10.0.13.14,10.0.9.20,3000,908,2699,200,/checkout,TCP,6.3,0,1,72.19,1197,1,0,11,benign
2026-04-17T10:12:15.072904,10.0.2.29,10.0.10.33,8080,7791,6790,200,/checkout,TCP,5.16,0,2,59.59,991,2,0,8,benign
2026-04-17T10:12:51.888898,10.0.5.35,10.0.4.16,3000,1719,3848,200,/checkout,TCP,6.03,0,1,78.35,795,2,0,8,benign
2026-04-17T05:38:33.170432,10.0.9.4,10.0.12.31,443,577,2739,200,/profile,TCP,7.16,0,3,61.14,1423,0,0,3,benign
2026-04-17T21:54:54.462272,10.0.7.35,10.0.10.43,80,1749,1941,200,/api/products,TCP,0.1,0,1,110.19,2788,2,0,19,benign
2026-04-17T22:21:19.869058,10.0.0.47,10.0.6.52,443,2411,219,200,/api/data,TCP,0.85,0,2,83.8,726,0,0,20,benign
2026-04-17T09:14:57.031432,10.0.13.7,10.0.0.8,80,884,5266,200,/dashboard,TCP,0.56,0,1,26.9,41,1,0,7,benign
2026-04-17T06:52:20.990855,10.0.6.56,10.0.3.16,8080,1052,6107,200,/dashboard,TCP,1.22,0,1,93.23,3641,0,0,4,benign
2026-04-17T13:00:18.092747,10.0.0.50,10.0.11.5,443,400,878,200,/api/user,TCP,3.03,0,4,110.92,384,1,0,11,benign
2026-04-17T23:36:14.103411,10.0.7.41,10.0.14.14,3000,7928,3720,200,/home,TCP,0.1,0,1,39.22,1321,2,0,21,benign
2026-04-17T06:12:35.239751,10.0.14.38,10.0.11.25,3000,2198,405,200,/api/user,TCP,3.3,0,1,116.59,1170,1,0,4,benign
2026-04-18T00:16:04.502065,10.0.13.51,10.0.0.50,80,608,12047,200,/api/products,TCP,1.43,0,3,108.49,167,0,0,22,benign
2026-04-17T02:13:07.279563,10.0.9.55,10.0.6.42,8080,16766,583,404,/search,TCP,3.22,0,2,16.9,1987,0,0,0,benign
2026-04-17T13:16:12.395534,10.0.9.32,10.0.12.51,80,69,9683,200,/api/data,UDP,4.72,0,1,47.19,2443,1,0,11,benign
2026-04-17T02:06:27.688123,10.0.0.200,10.0.10.44,5432,78,68,403,/,TCP,0.071,0,50,0.45,14440,0,0,2,benign
2026-04-17T04:11:31.626432,10.0.13.56,10.0.10.40,443,355,1185,200,/home,TCP,0.67,0,1,29.38,7733,1,0,2,benign
2026-04-17T10:01:49.652954,10.0.4.39,10.0.2.8,443,3395,17459,200,/api/products,TCP,4.23,0,1,99.26,2628,0,0,8,benign
2026-04-17T15:35:50.368817,10.0.14.19,10.0.9.5,3000,2689,12714,200,/static/css,TCP,0.89,0,4,42.73,313,0,0,13,benign
2026-04-17T21:47:11.373706,10.0.8.23,10.0.7.40,8080,34770,6139,200,/api/user,TCP,5.98,0,2,64.0,1035,1,0,19,benign
2026-04-17T04:12:16.370251,10.0.1.33,185.220.101.47,443,1104791,138,200,/upload,TCP,6.15,0,1,16.45,3096677,128,1,2,data_exfiltration
2026-04-17T03:38:33.062635,10.0.2.77,91.108.4.200,443,166270,658,200,/api/sync,TCP,1.09,0,1,22.31,253764,198,1,1,data_exfiltration
2026-04-17T20:07:44.881466,10.0.2.43,10.0.10.2,443,555,748,200,/static/css,TCP,5.9,0,4,45.73,2288,0,0,18,benign
2026-04-17T13:35:33.209027,10.0.8.38,10.0.10.54,443,5121,2842,200,/api/user,UDP,2.56,0,3,101.41,627,0,0,11,benign
2026-04-17T13:49:31.512572,10.0.13.23,10.0.12.28,8080,2564,6177,200,/api/user,UDP,7.79,0,2,19.28,955,0,0,11,benign
2026-04-17T16:08:44.908717,10.0.12.12,10.0.5.36,443,87,2015,200,/home,TCP,1.88,0,2,23.77,2085,0,0,14,benign
2026-04-17T05:22:34.662561,10.0.4.17,10.0.0.41,443,264,2454,200,/api/products,TCP,6.85,0,1,51.26,1241,2,0,3,benign
2026-04-17T08:09:57.429326,10.0.11.10,10.0.8.31,80,3845,2947,200,/favicon.ico,TCP,2.21,0,3,15.7,653,2,0,6,benign
2026-04-17T20:21:33.628951,10.0.0.38,10.0.12.36,80,1868,4440,200,/api/user,UDP,7.32,0,3,51.02,839,2,0,18,benign
2026-04-17T17:32:42.117111,10.0.2.40,10.0.8.39,443,429,38335,200,/dashboard,UDP,6.69,0,4,40.59,1135,2,0,15,benign
2026-04-17T18:25:51.534101,10.0.8.19,10.0.10.6,443,1812,24463,200,/checkout,TCP,4.56,0,3,21.56,3137,2,0,16,benign
2026-04-18T00:54:28.387369,10.0.1.13,10.0.0.55,443,2737,1238,200,/checkout,UDP,5.22,0,1,79.99,1782,0,0,22,benign
2026-04-17T13:34:40.685955,10.0.2.11,10.0.2.50,80,1055,9583,200,/api/products,TCP,4.49,0,4,15.87,1550,2,0,11,benign
2026-04-17T12:31:50.911989,10.0.11.45,10.0.10.50,8080,1883,2621,200,/checkout,TCP,5.3,0,3,21.7,369,2,0,10,benign
2026-04-17T12:37:51.616472,10.0.10.43,10.0.5.50,443,312,1452,200,/profile,TCP,1.53,0,2,56.76,2028,0,0,10,benign
2026-04-17T14:50:37.739440,10.0.13.13,10.0.9.17,3000,4176,31196,302,/profile,TCP,5.19,0,2,76.14,1531,0,0,12,benign
2026-04-17T17:07:00.234617,10.0.5.25,10.0.13.18,80,8294,2181,200,/static/css,UDP,0.96,0,2,28.75,150,0,0,15,benign
2026-04-17T13:37:58.574038,10.0.3.36,10.0.4.58,80,1150,2660,200,/logout,TCP,7.22,0,2,52.87,3173,2,0,11,benign
2026-04-17T07:27:52.744040,10.0.1.8,10.0.8.10,80,6562,3263,404,/api/cart,TCP,0.44,0,4,51.32,226,1,0,5,benign
2026-04-17T05:08:01.059508,10.0.8.12,10.0.0.15,8080,1005,1599,200,/logout,TCP,6.19,0,4,82.47,5131,0,0,3,benign
2026-04-17T09:34:20.147833,10.0.7.2,10.0.9.34,8080,474,21225,200,/api/cart,TCP,4.37,0,1,51.54,1719,1,0,7,benign
2026-04-17T06:52:31.364118,10.0.5.1,10.0.5.35,80,1327,10771,200,/home,TCP,2.19,0,4,71.83,4799,2,0,4,benign
2026-04-17T23:22:24.129193,10.0.5.26,10.0.8.52,8080,4452,203,200,/checkout,TCP,0.7,0,4,63.58,1128,2,0,21,benign
2026-04-17T03:46:30.212137,10.0.0.15,10.0.0.100,9090,141,133,200,/metrics,TCP,0.064,0,1,1.06,141,107,0,1,benign
2026-04-17T06:39:03.801775,10.0.11.48,10.0.0.48,443,5459,2385,301,/home,TCP,5.07,0,1,34.03,322,1,0,4,benign
2026-04-17T13:19:34.211748,10.0.6.3,10.0.5.22,3000,363,6606,200,/search,TCP,6.61,0,1,23.16,1937,1,0,11,benign
2026-04-17T07:49:16.662693,10.0.3.36,10.0.0.54,443,570,1115,200,/home,TCP,6.93,0,3,39.99,1957,1,0,5,benign
2026-04-17T08:26:45.539125,10.0.1.13,10.0.1.33,80,1223,16606,200,/api/cart,UDP,2.87,0,1,46.99,218,2,0,6,benign
2026-04-17T02:17:16.897303,10.0.7.51,10.0.6.42,443,1345,4995,200,/search,TCP,7.17,0,3,34.87,1412,0,0,0,benign
2026-04-17T02:56:18.389561,192.168.1.45,10.0.4.3,445,212,209,200,/rdp,TCP,0.83,0,12,1.98,10315,0,0,2,lateral_movement
2026-04-17T16:39:24.055789,10.0.2.12,10.0.6.40,8080,1932,30499,200,/dashboard,TCP,7.92,0,4,114.76,1487,2,0,14,benign
2026-04-17T16:13:07.872995,10.0.1.46,10.0.10.44,3000,7715,4918,200,/api/products,TCP,2.82,0,4,77.77,249,0,0,14,benign
2026-04-17T11:34:53.013829,10.0.1.48,10.0.9.41,3000,9456,6365,200,/profile,TCP,7.45,0,3,37.88,768,0,0,9,benign
2026-04-17T20:00:20.004741,10.0.2.20,10.0.9.32,8080,1305,566,200,/favicon.ico,UDP,5.32,0,3,110.24,439,0,0,18,benign
2026-04-17T17:48:28.840791,10.0.10.20,10.0.6.48,3000,6249,8587,200,/api/cart,TCP,5.19,0,4,74.26,1546,0,0,15,benign
2026-04-17T20:35:47.487040,10.0.6.47,10.0.7.43,3000,1247,9624,200,/api/products,UDP,7.79,0,1,92.36,264,2,0,18,benign
2026-04-17T17:25:12.717757,10.0.0.12,10.0.11.28,8080,3211,1615,200,/api/data,TCP,3.17,0,2,70.52,4091,0,0,15,benign
2026-04-18T00:53:10.187180,10.0.9.17,10.0.8.18,443,125,1070,200,/api/user,TCP,0.82,0,1,63.86,685,1,0,22,benign
2026-04-18T01:54:39.629485,10.0.0.46,10.0.4.30,80,1203,125,200,/search,TCP,0.95,0,4,75.78,199,1,0,23,benign
2026-04-17T15:05:03.195366,10.0.3.52,10.0.9.6,8080,1717,13040,302,/dashboard,UDP,4.93,0,3,54.95,144,0,0,13,benign
2026-04-17T14:55:56.139384,10.0.6.43,10.0.10.56,3000,11341,1293,200,/dashboard,TCP,7.63,0,3,47.48,144,1,0,12,benign
2026-04-17T02:26:24.690894,10.0.7.37,10.0.9.42,8080,51,5784,301,/api/cart,UDP,7.3,0,2,81.78,2247,1,0,0,benign
2026-04-17T10:53:40.508785,10.0.12.55,10.0.2.52,80,4155,847,200,/dashboard,TCP,0.31,0,1,104.88,232,1,0,8,benign
2026-04-17T06:58:27.178010,10.0.12.57,10.0.4.43,80,3141,348,200,/api/products,TCP,5.86,0,1,43.83,410,1,0,4,benign
2026-04-17T16:57:06.589787,10.0.3.2,10.0.2.3,8080,155,537,200,/profile,TCP,6.83,0,2,46.8,2017,2,0,14,benign
2026-04-17T06:54:41.983609,10.0.9.13,10.0.4.48,80,3243,199,200,/dashboard,TCP,3.17,0,1,28.24,8891,1,0,4,benign
2026-04-17T15:32:37.139723,10.0.7.28,10.0.5.28,80,3411,2370,200,/api/products,TCP,3.22,0,2,75.92,1806,0,0,13,benign
2026-04-17T02:47:02.990000,192.168.1.45,10.0.0.5,443,325,234,401,/api/login,TCP,0.095,14,1,0.107,109498,14,0,2,brute_force
2026-04-17T05:07:13.835799,10.0.12.18,10.0.2.6,443,10342,28048,200,/search,UDP,1.58,0,2,100.68,1483,1,0,3,benign
2026-04-17T15:59:20.116235,10.0.13.59,10.0.8.27,443,3348,4201,200,/favicon.ico,TCP,0.67,0,3,55.83,1141,2,0,13,benign
2026-04-17T12:56:11.017102,10.0.5.54,10.0.1.30,443,700,2616,200,/dashboard,TCP,0.17,0,2,100.81,900,2,0,10,benign
2026-04-17T21:16:54.025621,10.0.13.42,10.0.4.27,80,1919,1543,200,/api/data,TCP,4.01,0,4,93.73,459,0,0,19,benign
2026-04-17T07:52:06.622345,10.0.1.5,10.0.5.39,8080,764,8274,200,/logout,UDP,6.04,0,3,91.96,1296,2,0,5,benign
2026-04-17T22:55:21.472146,10.0.12.15,10.0.9.29,8080,1816,761,301,/api/products,UDP,1.27,0,4,80.96,6318,2,0,20,benign
2026-04-17T07:03:31.404000,10.0.12.16,10.0.9.7,80,1287,2016,200,/profile,TCP,5.26,0,3,63.25,327,0,0,5,benign
2026-04-17T12:59:20.569644,10.0.10.2,10.0.4.56,8080,1632,970,200,/favicon.ico,TCP,6.52,0,2,84.97,2285,0,0,10,benign
2026-04-18T01:29:28.456377,10.0.14.12,10.0.14.57,443,452,892,200,/profile,TCP,1.31,0,1,93.06,4586,0,0,23,benign
2026-04-17T13:11:45.020949,10.0.6.1,10.0.4.26,8080,2463,6106,200,/api/data,UDP,3.07,0,2,79.99,569,2,0,11,benign
2026-04-17T06:50:42.983827,10.0.1.4,10.0.0.10,443,2284,1204,200,/api/cart,UDP,2.67,0,3,39.5,1020,0,0,4,benign
